path,reason
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.17.1\2021.12.12\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.18.2\2022.11.06\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.19.4\2023.06.26\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.20.1\2023.09.03\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.20.2\2023.12.10\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.20.4\2024.04.14\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.20.6\2024.06.16\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.21.1\2024.11.17\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.21.10\2025.10.12\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.21.11\2025.12.20\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.21.3\2024.12.07\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.21.4\2025.03.23\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.21.5\2025.06.15\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.21.8\2025.09.14\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-api\1.8.0-beta4\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-api\2.0.1\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-api\2.0.16\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-api\2.0.16\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-api\2.0.16\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-api\2.0.17\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-api\2.0.7\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-api\2.0.9\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-bom\2.0.16\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-bom\2.0.17\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-bom\2.0.9\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-parent\1.8.0-beta4\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-parent\2.0.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-parent\2.0.16\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-parent\2.0.17\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-parent\2.0.7\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.slf4j\slf4j-parent\2.0.9\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.sonatype.forge\forge-parent\4\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.sonatype.oss\oss-parent\7\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.sonatype.oss\oss-parent\7\2f8748e965ecb2135dad092e9ef808de\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.sonatype.oss\oss-parent\9\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.sonatype.oss\oss-parent\9\2f8748e965ecb2135dad092e9ef808de\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.sonatype.plexus\plexus-cipher\1.4\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.sonatype.plexus\plexus-sec-dispatcher\1.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.sonatype.spice\spice-parent\12\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.springframework\spring-asm\3.1.3.RELEASE\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.springframework\spring-core\3.1.3.RELEASE\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.springframework\spring-framework-bom\5.3.39\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.springframework\spring-parent\3.1.3.RELEASE\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.vafer\jdependency\2.14\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.vineflower\vineflower\1.11.1\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.vineflower\vineflower\1.11.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.yaml\snakeyaml\2.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\oshi-project\oshi-core\1.1\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\daemon\8.10.2\registry.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\daemon\9.1.0\registry.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\daemon\9.2.1\registry.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.gradle\daemon\9.4.0\registry.bin,"PEFormatError: 'Unable to read the DOS Header, possibly a truncated file.'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-core-file-l1-2-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-core-file-l2-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-core-localization-l1-2-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-core-processthreads-l1-1-1.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-core-synch-l1-2-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-core-timezone-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-convert-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-environment-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-filesystem-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-heap-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-locale-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-math-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-multibyte-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-runtime-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-stdio-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-string-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-time-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\bin\api-ms-win-crt-utility-l1-1-0.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\clretwrc.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\Microsoft.CSharp.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\Microsoft.VisualBasic.Core.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\Microsoft.Win32.Registry.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\mscorrc.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Collections.Concurrent.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Collections.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Collections.Immutable.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Collections.NonGeneric.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Collections.Specialized.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.ComponentModel.Annotations.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.ComponentModel.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.ComponentModel.EventBasedAsync.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.ComponentModel.Primitives.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.ComponentModel.TypeConverter.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Console.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Data.Common.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Diagnostics.DiagnosticSource.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Diagnostics.FileVersionInfo.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Diagnostics.Process.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Diagnostics.StackTrace.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
C:\Documents and Settings\yukiho\.vscode\extensions\ms-vscode.cpptools-1.32.2-win32-x64\debugAdapters\bin\System.Diagnostics.TextWriterTraceListener.dll,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'NoneType'"
